title_id,peak_position,song_key,year,since 2000,cut_two,songwriter_gender,song writer count,count of women,cut,has no women,has no men,artist_gender
63311,1,"Bills, Bills, Bills by Destiny's Child",1999,0,"mixed, majority women","['f', 'm', 'f', 'f', 'f']",5,4,at least 1 woman,1 or more women in credits,1 or more men,f
54712,1,Too Close by Next,1998,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
53978,1,Gettin' Jiggy Wit It by Will Smith,1998,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
56777,4,Come With Me by Puff Daddy Featuring Jimmy Page,1998,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
53412,1,Nice & Slow by Usher,1998,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
58369,3,Because Of You by 98 Degrees,1998,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
54094,1,All My Life by K-Ci & JoJo,1998,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
54995,2,Let's Ride by Montell Jordan Feat. Master P & Silkk The Shocker,1998,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
55862,2,My Way by Usher,1998,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
52737,4,Everybody [Backstreet's Back] by Backstreet Boys,1998,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
53392,1,Truly Madly Deeply by Savage Garden,1998,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
54234,1,My Heart Will Go On by Celine Dion,1998,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
58176,1,Lately by Divine,1998,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
58469,2,Nobody's Supposed To Be Here by Deborah Cox,1998,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
53748,5,I'll Be by Edwin McCain,1998,0,only men,['m'],1,0,no women,only men,1 or more men,m
56960,1,One Week by Barenaked Ladies,1998,0,only men,['m'],1,0,no women,only men,1 or more men,m
58919,1,...Baby One More Time by Britney Spears,1998,0,only men,['m'],1,0,no women,only men,1 or more men,f
59202,1,I'm Your Angel by R. Kelly & Celine Dion,1998,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
52509,5,Body Bumpin' Yippie-Yi-Yo by Public Announcement,1998,0,only men,"['m', 'm', '?']",3,0,no women,only men,1 or more men,m
58270,3,How Deep Is Your Love by Dru Hill Featuring Redman,1998,0,"mixed, majority men","['f', 'm', 'm', 'm', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m
53413,3,I Get Lonely by Janet Featuring BLACKstreet,1998,0,"mixed, majority men","['f', 'm', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
55943,4,Never Ever by All Saints,1998,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
54875,2,You're Still The One by Shania Twain,1998,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
55186,2,Frozen by Madonna,1998,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
55488,3,Adia by Sarah McLachlan,1998,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
58193,4,From This Moment On by Shania Twain,1998,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
53190,1,My All by Mariah Carey,1998,0,"mixed, majority men","['m', 'm', 'f', 'm', 'x']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
53658,3,"No, No, No by Destiny's Child",1998,0,"mixed, majority men","['m', 'm', 'f', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
57441,3,Crush by Jennifer Paige,1998,0,"mixed, majority men","['m', 'm', 'f', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
56390,1,The Boy Is Mine by Brandy & Monica,1998,0,"mixed, majority men","['m', 'm', 'm', 'f', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
56278,5,"Make It Hot by Nicole Featuring Missy \Misdemeanor\"" Elliott & Mocha""",1998,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
56747,1,I Don't Want To Miss A Thing by Aerosmith,1998,0,only women,['f'],1,1,only women,1 or more women in credits,only women,m
58351,1,Doo Wop (That Thing) by Lauryn Hill,1998,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
55657,5,Ray Of Light by Madonna,1998,0,"mixed, majority men","['f', 'm', 'm', 'm', 'f']",5,2,at least 1 woman,1 or more women in credits,1 or more men,f
57707,1,The First Night by Monica,1998,0,"mixed, majority women","['f', 'f', 'm', 'f']",4,3,at least 1 woman,1 or more women in credits,1 or more men,f
47695,1,Can't Nobody Hold Me Down by Puff Daddy (Featuring Mase),1997,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
48758,1,Hypnotize by The Notorious B.I.G.,1997,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
52819,5,Feel So Good by Mase,1997,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
48123,4,"I Believe In You And Me (From \The Preacher's Wife\"")"" by Whitney Houston",1997,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,f
49872,1,Mo Money Mo Problems by The Notorious B.I.G. Featuring Puff Daddy & Mase,1997,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
48023,4,In My Bed by Dru Hill,1997,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
49472,1,MMMBop by Hanson,1997,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
51449,2,You Make Me Wanna... by Usher,1997,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
48644,4,I Want You by Savage Garden,1997,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
48728,4,All By Myself by Celine Dion,1997,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
50102,2,Quit Playing Games (With My Heart) by Backstreet Boys,1997,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
50723,4,"Look Into My Eyes (From \Batman & Robin\"")"" by Bone Thugs-N-Harmony",1997,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
52709,1,4 Seasons Of Loneliness by Boyz II Men,1997,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
53089,1,Candle In The Wind 1997/Something About The Way You Look Tonight by Elton John,1997,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
45684,2,Return Of The Mack by Mark Morrison,1997,0,only men,['m'],1,0,no women,only men,1 or more men,m
49033,5,The Freshmen by The Verve Pipe,1997,0,only men,['m'],1,0,no women,only men,1 or more men,m
49383,4,Semi-Charmed Life by Third Eye Blind,1997,0,only men,['m'],1,0,no women,only men,1 or more men,m
50692,4,All Cried Out by Allure Featuring 112,1997,0,only men,['m'],1,0,no women,only men,1 or more men,m;f
53365,1,Together Again by Janet,1997,0,"mixed, majority men","['f', 'm', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
49848,4,2 Become 1 by Spice Girls,1997,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
50724,1,I'll Be Missing You by Puff Daddy & Faith Evans Featuring 112,1997,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
46811,2,Foolish Games/You Were Meant For Me by Jewel,1997,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
49164,3,Say You'll Be There by Spice Girls,1997,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
50301,2,Been Around The World by Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),1997,0,"mixed, majority men","['m', 'm', 'f', 'm', 'm', 'm', 'm', 'm']",8,1,at least 1 woman,1 or more women in credits,1 or more men,m
48330,1,Wannabe by Spice Girls,1997,0,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
53192,4,My Body by LSG,1997,0,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m
51968,1,Honey by Mariah Carey,1997,0,"mixed, majority men","['m', 'm', 'm', 'f', 'm', 'm', 'm', 'm']",8,1,at least 1 woman,1 or more women in credits,1 or more men,f
51559,4,My Love Is The Shhh! by Somethin' For The People Featuring Trina & Tamara,1997,0,"mixed, majority men","['m', 'm', 'm', 'm', 'f', 'm']",6,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
48125,4,"For You I Will (From \Space Jam\"")"" by Monica",1997,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
50892,2,How Do I Live by LeAnn Rimes,1997,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
49817,2,Bitch by Meredith Brooks,1997,0,only women,"['f', 'f']",2,2,only women,1 or more women in credits,only women,f
43014,1,How Do U Want It/California Love by 2Pac Featuring K-Ci And JoJo,1996,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
45287,3,Hit Me Off by New Edition,1996,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
42917,1,Tha Crossroads by Bone Thugs-N-Harmony,1996,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
40471,3,Loungin by LL Cool J,1996,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
42113,3,C'mon N' Ride It (The Train) by Quad City DJ's,1996,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
44455,2,Twisted by Keith Sweat,1996,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
44872,5,Change The World by Eric Clapton,1996,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
36035,1,Macarena (Bayside Boys Mix) by Los Del Rio,1996,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
38989,2,Nobody Knows by The Tony Rich Project,1996,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
39827,5,I Can't Sleep Baby (If I) by R. Kelly,1996,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
42118,5,"1, 2, 3, 4 (Sumpin' New) by Coolio",1996,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
44304,1,You're Makin' Me High/Let It Flow by Toni Braxton,1996,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
44743,5,Where Do You Go by No Mercy,1996,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
45184,3,Nobody by Keith Sweat Featuring Athena Cage,1996,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m;f
34599,5,Breakfast At Tiffany's by Deep Blue Something,1996,0,only men,['m'],1,0,no women,only men,1 or more men,m
35621,5,Name by Goo Goo Dolls,1996,0,only men,['m'],1,0,no women,only men,1 or more men,m
35838,4,One Of Us by Joan Osborne,1996,0,only men,['m'],1,0,no women,only men,1 or more men,f
39795,2,"Not Gon' Cry (From \Waiting To Exhale\"")"" by Mary J. Blige",1996,0,only men,['m'],1,0,no women,only men,1 or more men,f
39811,4,Down Low (Nobody Has To Know) by R. Kelly Featuring Ronald Isley,1996,0,only men,['m'],1,0,no women,only men,1 or more men,m
39939,2,"Sittin' Up In My Room (From \Waiting To Exhale\"")"" by Brandy",1996,0,only men,['m'],1,0,no women,only men,1 or more men,f
45830,2,It's All Coming Back To Me Now by Celine Dion,1996,0,only men,['m'],1,0,no women,only men,1 or more men,f
47344,2,"I Believe I Can Fly (From \Space Jam\"")"" by R. Kelly",1996,0,only men,['m'],1,0,no women,only men,1 or more men,m
45945,1,No Diggity by BLACKstreet (Featuring Dr. Dre),1996,0,"mixed, majority men","['f', 'm', 'm', 'x', 'm', 'm', 'm', 'm']",8,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
31679,2,Missing by Everything But The Girl,1996,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
39797,4,Ironic by Alanis Morissette,1996,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
38576,1,Always Be My Baby by Mariah Carey,1996,0,"mixed, majority men","['m', 'm', 'f', 'm', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
46922,2,Don't Let Go (Love) by En Vogue,1996,0,"mixed, majority men","['m', 'm', 'f', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
41995,3,Give Me One Reason by Tracy Chapman,1996,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
42227,1,"Because You Loved Me (From \Up Close & Personal\"")"" by Celine Dion",1996,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
43404,2,I Love You Always Forever by Donna Lewis,1996,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
45309,1,Un-Break My Heart by Toni Braxton,1996,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
45822,4,Mouth by Merril Bainbridge,1996,0,only women,['f'],1,1,only women,1 or more women in credits,only women,f
42727,5,You're The One by SWV,1996,0,"mixed, majority women","['f', 'm', 'm', 'f', 'f']",5,3,at least 1 woman,1 or more women in credits,1 or more men,f
32061,2,Freak Like Me by Adina Howard,1995,0,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,f
33549,2,Don't Take It Personal (Just One Of Dem Days) by Monica,1995,0,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,f
36073,1,"Gangsta's Paradise (From \Dangerous Minds\"")"" by Coolio Featuring L.V.",1995,0,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
30322,4,Baby by Brandy,1995,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,f
30356,3,Run Away by Real McCoy,1995,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
32354,1,This Is How We Do It by Montell Jordan,1995,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
33355,1,Have You Ever Really Loved A Woman? by Bryan Adams,1995,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
182387,3,Boombastic/In The Summertime by Shaggy,1995,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
32117,4,I Know by Dionne Farris,1995,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
34959,4,"Colors Of The Wind (From \Pocahontas\"")"" by Vanessa Williams",1995,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,f
38346,3,Hey Lover by LL Cool J,1995,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
28715,2,Water Runs Dry by Boyz II Men,1995,0,only men,['m'],1,0,no women,only men,1 or more men,m
30978,5,Diggin' On You by TLC,1995,0,only men,['m'],1,0,no women,only men,1 or more men,f
30989,2,Red Light Special by TLC,1995,0,only men,['m'],1,0,no women,only men,1 or more men,f
31376,1,Kiss From A Rose by Seal,1995,0,only men,['m'],1,0,no women,only men,1 or more men,m
32018,2,Total Eclipse Of The Heart by Nicki French,1995,0,only men,['m'],1,0,no women,only men,1 or more men,f
35292,1,You Are Not Alone by Michael Jackson,1995,0,only men,['m'],1,0,no women,only men,1 or more men,m
38611,4,You Remind Me Of Something by R. Kelly,1995,0,only men,['m'],1,0,no women,only men,1 or more men,m
38987,1,"Exhale (Shoop Shoop) (From \Waiting To Exhale\"")"" by Whitney Houston",1995,0,only men,['m'],1,0,no women,only men,1 or more men,f
197348,1,Waterfalls by TLC,1995,0,"mixed, majority men","['f', 'm', 'm', 'm', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
37077,3,Runaway by Janet Jackson,1995,0,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
30628,1,Take A Bow by Madonna,1995,0,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
38294,1,One Sweet Day by Mariah Carey & Boyz II Men,1995,0,"mixed, majority men","['m', 'f', 'm', 'm', 'm', 'm']",6,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
30472,2,Candy Rain by Soul For Real,1995,0,"mixed, majority men","['m', 'f', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,m
34423,5,Scream/Childhood by Michael Jackson & Janet Jackson,1995,0,"mixed, majority men","['m', 'f', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
35482,5,Tell Me by Groove Theory,1995,0,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
28441,5,You Gotta Be by Des'ree,1995,0,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
67350,2,One More Chance/Stay With Me by The Notorious B.I.G.,1995,0,"mixed, majority men","['m', 'm', 'f', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,m
30984,5,Strong Enough by Sheryl Crow,1995,0,"mixed, majority men","['m', 'm', 'm', 'f', 'm', 'm']",6,1,at least 1 woman,1 or more women in credits,1 or more men,f
182356,3,I'll Be There For You/You're All I Need To Get By by Method Man Featuring Mary J. Blige,1995,0,"mixed, majority men","['m', 'm', 'm', 'f']",4,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
37318,1,Fantasy by Mariah Carey,1995,0,"mixed, majority men","['f', 'm', 'm', 'f', 'm', 'm']",6,2,at least 1 woman,1 or more women in credits,1 or more men,f
34416,5,I Can Love You Like That by All-4-One,1995,0,"mixed, majority women","['m', 'f', 'f']",3,2,at least 1 woman,1 or more women in credits,1 or more men,m
26123,3,Fantastic Voyage by Coolio,1994,0,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm']",7,0,no women,only men,1 or more men,m
29182,1,"Here Comes The Hotstepper (From \Ready To Wear\"")"" by Ini Kamoze",1994,0,only men,"['m', 'm', 'm', 'm', 'x', 'm']",6,0,no women,only men,1 or more men,m
349644,3,Another Night by Real McCoy,1994,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
24111,5,So Much In Love by All-4-One,1994,0,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
26067,2,"Regulate (From \Above The Rim\"")"" by Warren G & Nate Dogg",1994,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
26317,1,I Swear by All-4-One,1994,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
27390,4,"Can You Feel The Love Tonight (From \The Lion King\"")"" by Elton John",1994,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
28049,5,Never Lie by Immature,1994,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
29624,1,On Bended Knee by Boyz II Men,1994,0,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
21628,3,Breathe Again by Toni Braxton,1994,0,only men,['m'],1,0,no women,only men,1 or more men,f
